X Y X' Y'
0 0.6284879552 0.01666666667 0.004953957506
0.083 0.5839506443 0.01666666667 0.005364123369
0.166 0.4965156109 0.01666666667 0.00799121826
0.25 0.3734238552 0.01666666667 0.01097599597
0.333 0.2199431495 0.01666666667 0.01367954833
0.416 0.04961414938 0.01666666667 0.01572385844
0.5 -0.1246263651 0.01666666667 0.02279047292
0.583 -0.2906366661 0.01666666667 0.0376498231
0.666 -0.4375435522 0.01666666667 0.1291574171
0.75 -0.5561573995 0.01666666667 0.06052934572
0.833 -0.6344636929 0.01666666667 0.01492652943
0.916 -0.6719340107 0.01666666667 0.005074793339
1 -0.6648453585 0.01666666667 0.005057671252
1.083 -0.6134915303 0.01666666667 0.006710602191
1.166 -0.520627841 0.01666666667 0.008697954726
1.25 -0.393105424 0.01666666667 0.009922423003
1.333 -0.2416704443 0.01666666667 0.01086960524
1.416 -0.07194857949 0.01666666667 0.01046937057
1.5 0.1006961099 0.01666666667 0.01207913196
1.583 0.2618916458 0.01666666667 0.01519812527
1.666 0.402126558 0.01666666667 0.01733263394
1.75 0.5110748596 0.01666666667 0.02155337336
1.833 0.5816275524 0.01666666667 0.03863416559
1.916 0.6077146861 0.01666666667 0.004882905118
2 0.5917243732 0.01666666667 0.009301875282
2.083 0.5301138012 0.01666666667 0.01161882502
2.166 0.4295798458 0.01666666667 0.01215538653
2.25 0.2957162835 0.01666666667 0.01156831217
2.333 0.1375800278 0.01666666667 0.01035320409
2.416 -0.0308915203 0.01666666667 0.00947562542
2.5 -0.2008614227 0.01666666667 0.0106166745
2.583 -0.3542005111 0.01666666667 0.01109065059
2.666 -0.489303439 0.01666666667 0.01109309759
2.75 -0.5912451899 0.01666666667 0.00977811562
2.833 -0.6528137709 0.01666666667 0.006554779427
2.916 -0.6708937809 0.01666666667 0.005072344522
3 -0.6459160077 0.01666666667 0.03949434554
3.083 -0.5784930965 0.01666666667 0.06601164429
3.166 -0.4703154135 0.01666666667 0.03100011791
3.25 -0.3316770314 0.01666666667 0.02177015171
3.333 -0.1722203386 0.01666666667 0.01593880703
3.416 -0.005668114251 0.01666666667 0.0112914464
3.5 0.1599093047 0.01666666667 0.01094541766
3.583 0.3150434917 0.01666666667 0.009825620443
3.666 0.4460896247 0.01666666667 0.008371379957
3.75 0.5423088461 0.01666666667 0.007184809109
3.833 0.6221039619 0.01666666667 0.004933026461
3.916 0.6313131402 0.01666666667 0.004962962796
4 0.595902638 0.01666666667 0.008938637796
4.083 0.5166469551 0.01666666667 0.02592862775
4.166 0.3985224592 0.01666666667 0.09185614119
4.25 0.2517988215 0.01666666667 0.1081810913
4.333 0.08383528777 0.01666666667 0.03046202791
4.416 -0.09149736264 0.01666666667 0.019925656
4.5 -0.259801523 0.01666666667 0.01542769466
4.583 -0.4069618351 0.01666666667 0.0111077014
4.666 -0.5293952379 0.01666666667 0.008101498318
4.75 -0.6139605142 0.01666666667 0.005409941071
4.833 -0.6575412666 0.01666666667 0.005038965472
4.916 -0.6573339524 0.01666666667 0.005038418828
5 -0.6127871585 0.01666666667 0.00639521784
5.083 -0.5268311968 0.01666666667 0.01251602714
5.166 -0.4051526186 0.01666666667 0.02049720361
5.25 -0.2537248636 0.01666666667 0.03725697517
5.333 -0.08740266324 0.01666666667 0.1400244229
