X Y X' Y'
0 0.595810878 0.01666666667 0.004838383014
0.083 0.5555569037 0.01666666667 0.005106408903
0.167 0.4741547667 0.01666666667 0.007565435563
0.25 0.3546644469 0.01666666667 0.01046999754
0.333 0.2099845214 0.01666666667 0.01283085894
0.417 0.04737814924 0.01666666667 0.01495407017
0.5 -0.1187616001 0.01666666667 0.02179658143
0.583 -0.2770459803 0.01666666667 0.03528773426
0.667 -0.4156215822 0.01666666667 0.1217830285
0.75 -0.5296484764 0.01666666667 0.05828085415
0.833 -0.6049422795 0.01666666667 0.01402027507
0.917 -0.6397585541 0.01666666667 0.004988936694
1 -0.6335401806 0.01666666667 0.004969949831
1.083 -0.5844312873 0.01666666667 0.006353674365
1.167 -0.4955132475 0.01666666667 0.008200514346
1.25 -0.3749678999 0.01666666667 0.009562586545
1.333 -0.2263272021 0.01666666667 0.010245
1.417 -0.06767007717 0.01666666667 0.009804713111
1.5 0.09513495967 0.01666666667 0.01135468306
1.583 0.2454005084 0.01666666667 0.01419709311
1.667 0.3810285271 0.01666666667 0.01636830739
1.75 0.482541304 0.01666666667 0.02044051482
1.833 0.5516361321 0.01666666667 0.03809093657
1.917 0.5791647006 0.01666666667 0.005365070589
2 0.5649970989 0.01666666667 0.008455538096
2.083 0.5085458352 0.01666666667 0.01068016097
2.167 0.4143823821 0.01666666667 0.01145234082
2.25 0.2863468273 0.01666666667 0.01100219951
2.333 0.1369623002 0.01666666667 0.009766548093
2.417 -0.02321653215 0.01666666667 0.008912696642
2.5 -0.1834160871 0.01666666667 0.01008561995
2.583 -0.3320970687 0.01666666667 0.01033136171
2.667 -0.4563987629 0.01666666667 0.01015351487
2.75 -0.5514233375 0.01666666667 0.009078435267
2.833 -0.6085863978 0.01666666667 0.005954599956
2.917 -0.6247276263 0.01666666667 0.004941726138
3 -0.5986000721 0.01666666667 0.04019650112
3.083 -0.5305975104 0.01666666667 0.06471597211
3.167 -0.4234379673 0.01666666667 0.02963883439
3.25 -0.2904714839 0.01666666667 0.02072713061
3.333 -0.1355671464 0.01666666667 0.01498692478
3.417 0.02605810601 0.01666666667 0.01119134085
3.5 0.1873526587 0.01666666667 0.0107442842
3.583 0.3323702989 0.01666666667 0.009222852722
3.667 0.4552105345 0.01666666667 0.00788873522
3.75 0.5457457315 0.01666666667 0.005924711984
3.833 0.5962943106 0.01666666667 0.004840244725
3.917 0.6049504568 0.01666666667 0.004872812278
4 0.5723617653 0.01666666667 0.008245177832
4.083 0.4993099402 0.01666666667 0.02370120761
4.167 0.3900981588 0.01666666667 0.08505736708
4.25 0.2535479364 0.01666666667 0.1008720587
4.333 0.09870875969 0.01666666667 0.02818845691
4.417 -0.06124253442 0.01666666667 0.01784609284
4.5 -0.2173280226 0.01666666667 0.01415139224
4.583 -0.3563242548 0.01666666667 0.009985929812
4.667 -0.4662486841 0.01666666667 0.007204232322
4.75 -0.5437459943 0.01666666667 0.005478418621
4.833 -0.5953592759 0.01666666667 0.004836639796
4.917 -0.5911296012 0.01666666667 0.0048201216
5 -0.545646223 0.01666666667 0.006400792925
5.083 -0.459520226 0.01666666667 0.01208254274
5.167 -0.3399476316 0.01666666667 0.01912167914
5.25 -0.1975693892 0.01666666667 0.03422683435
5.333 -0.03943796907 0.01666666667 0.08605796734
5.417 0.121641004 0.01666666667 0.09275651191
5.5 0.274799721 0.01666666667 0.03275608887
5.583 0.4082964006 0.01666666667 0.01787244337
5.667 0.5135297761 0.01666666667 0.009975710192
5.75 0.5840450815 0.01666666667 0.005232811704
5.833 0.6145938673 0.01666666667 0.004907374102
5.917 0.6042796975 0.01666666667 0.004870340715
6 0.5534701014 0.01666666667 0.005727150349
6.083 0.4636012473 0.01666666667 0.008509764493
6.167 0.3424067094 0.01666666667 0.01165451457
6.25 0.196825891 0.01666666667 0.01552564274
6.333 0.03921630977 0.01666666667 0.01879738897
6.417 -0.1188450928 0.01666666667 0.0344988714
6.5 -0.264306017 0.01666666667 0.1453133445
6.583 -0.3910082473 0.01666666667 0.07541547722
