X Y X' Y'
0 0.5768678112 0.01666666667 0.004761889648
0.084 0.532019598 0.01666666667 0.00521548345
0.167 0.4498768828 0.01666666667 0.007312062919
0.25 0.3372380746 0.01666666667 0.009998327129
0.334 0.1941765 0.01666666667 0.01230154378
0.417 0.03978895754 0.01666666667 0.01412615154
0.5 -0.1167591591 0.01666666667 0.02092855876
0.584 -0.2729854714 0.01666666667 0.0335793003
0.667 -0.4011984728 0.01666666667 0.114222919
0.75 -0.5086034249 0.01666666667 0.05366243964
0.834 -0.577983554 0.01666666667 0.0122018664
0.919 -0.6061775706 0.01666666667 0.004877311155
1.002 -0.596367208 0.01666666667 0.004840525063
1.085 -0.5446065954 0.01666666667 0.006495047329
1.169 -0.4538716262 0.01666666667 0.008191001613
1.252 -0.3334878391 0.01666666667 0.009240121003
1.335 -0.1875693125 0.01666666667 0.009825934079
1.419 -0.03270052734 0.01666666667 0.009293756048
1.502 0.1275457232 0.01666666667 0.01144317508
1.585 0.2746955066 0.01666666667 0.01366666687
1.669 0.3973246913 0.01666666667 0.01492380022
1.752 0.4902376248 0.01666666667 0.01749211584
1.835 0.5423373237 0.01666666667 0.02388906518
1.919 0.5508060228 0.01666666667 0.008416882173
2.002 0.5194394628 0.01666666667 0.01211331779
2.085 0.4488963618 0.01666666667 0.01210680588
2.169 0.3447228081 0.01666666667 0.01186399125
2.252 0.2120752561 0.01666666667 0.01073038489
2.335 0.06209933425 0.01666666667 0.009126373059
2.419 -0.09629094749 0.01666666667 0.009339524697
2.502 -0.2516401966 0.01666666667 0.009897337525
2.585 -0.3870633051 0.01666666667 0.009652006985
2.669 -0.4998252234 0.01666666667 0.008965723722
2.752 -0.578112907 0.01666666667 0.007170506518
2.835 -0.6193716755 0.01666666667 0.004923822235
2.919 -0.6176578066 0.01666666667 0.005984995548
3.002 -0.5754479136 0.01666666667 0.05275936876
3.085 -0.4933644245 0.01666666667 0.07280570471
3.169 -0.3767002093 0.01666666667 0.03580392633
3.252 -0.1986687091 0.01666666667 0.02254002156
3.335 -0.04414520754 0.01666666667 0.01350814964
3.419 0.1091143949 0.01666666667 0.01118965609
3.502 0.2560573923 0.01666666667 0.01004961237
3.585 0.383110535 0.01666666667 0.007868505791
3.669 0.4796416597 0.01666666667 0.006038096104
3.752 0.5421255279 0.01666666667 0.004603923042
3.835 0.5615550098 0.01666666667 0.004695054987
3.919 0.5420579685 0.01666666667 0.005070178686
4.002 0.4826478833 0.01666666667 0.01189047603
4.085 0.3858671503 0.01666666667 0.02760432802
4.169 0.2613014418 0.01666666667 0.08812001149
4.252 0.1144687891 0.01666666667 0.09501919393
4.335 -0.040766141 0.01666666667 0.02643496841
4.419 -0.196224633 0.01666666667 0.01870243834
4.502 -0.3392421935 0.01666666667 0.01344779729
4.585 -0.457783358 0.01666666667 0.008633166509
4.669 -0.5457166354 0.01666666667 0.005694524559
4.752 -0.5961628232 0.01666666667 0.004839738812
4.835 -0.6057274205 0.01666666667 0.004875664213
4.919 -0.5756692531 0.01666666667 0.004913699009
5.002 -0.5063113116 0.01666666667 0.008379260738
5.085 -0.4016392283 0.01666666667 0.01359035483
5.169 -0.269698933 0.01666666667 0.01985373386
5.252 -0.1194122596 0.01666666667 0.03308039936
5.335 0.03713403991 0.01666666667 0.08092819246
5.419 0.1880945389 0.01666666667 0.08764391215
5.502 0.3193657756 0.01666666667 0.02763340447
5.585 0.4243167811 0.01666666667 0.0132349159
5.669 0.4948153764 0.01666666667 0.00739377593
5.752 0.5542690302 0.01666666667 0.004661704411
5.835 0.5450140187 0.01666666667 0.004617914538
5.919 0.4966390792 0.01666666667 0.005458985466
6.002 0.4109675678 0.01666666667 0.007526590734
6.085 0.2949659406 0.01666666667 0.009594026567
6.169 0.1550415412 0.01666666667 0.0114073878
6.252 0.002482858206 0.01666666667 0.005056414014
6.335 -0.1541708424 0.01666666667 0.01975100435
6.419 -0.2996835903 0.01666666667 0.0348763841
6.502 -0.4261933764 0.01666666667 0.1297037556
6.585 -0.5248355499 0.01666666667 0.05601535247
6.669 -0.5847765969 0.01666666667 0.00918106956
6.752 -0.6051004955 0.01666666667 0.004873363929
6.835 -0.5833983735 0.01666666667 0.005143375313
6.919 -0.5214752255 0.01666666667 0.007071147259
7.002 -0.4235565795 0.01666666667 0.008808822113
7.085 -0.2942999353 0.01666666667 0.00953110083
7.169 -0.1485617195 0.01666666667 0.009694319304
7.252 0.004614076511 0.01666666667 0.00927505777
7.335 0.1564215813 0.01666666667 0.01162049841
7.419 0.290479193 0.01666666667 0.01387793876
7.502 0.4010756246 0.01666666667 0.01588019199
7.585 0.479821418 0.01666666667 0.01796187212
7.669 0.5193064615 0.01666666667 0.0298393964
7.752 0.520077858 0.01666666667 0.01151501072
7.835 0.4812783209 0.01666666667 0.01309251936
7.919 0.4045685846 0.01666666667 0.01258628538
8.002 0.2981225573 0.01666666667 0.01218424668
8.085 0.1655693256 0.01666666667 0.01045442226
8.169 0.01716331121 0.01666666667 0.00907114786
8.252 -0.1377505821 0.01666666667 0.009316323191
8.335 -0.2702657091 0.01666666667 0.008993138946
8.419 -0.3991944229 0.01666666667 0.009412746403
8.502 -0.5016185163 0.01666666667 0.008309698543
8.585 -0.567854546 0.01666666667 0.006139627501
