X Y X' Y'
1.367663236 2.335 0.002058251645 0.01666666667
-1.421449419 2.335 0.001942699744 0.01666666667
1.334197112 2.335 0.002411561016 0.01666666667
-1.400239906 2.335 0.002408800459 0.01666666667
1.310888079 2.333 0.002759650501 0.01666666667
-1.377818444 2.416 0.002536616008 0.01666666667
1.296645885 2.334 0.00271479266 0.01666666667
-1.339619198 2.25 0.00232322206 0.01666666667
-1.339619198 1.25 0.002859835453 0.01666666667
1.282516867 1.167 0.002839294764 0.01666666667
-1.322072258 2.25 0.002485347731 0.01666666667
1.284588595 2.333 0.00282117859 0.01666666667
-1.301578319 2.333 0.002670813428 0.01666666667
1.265021166 2.334 0.002990310793 0.01666666667
-1.279433716 2.25 0.002901213959 0.01666666667
1.25807599 2.25 0.003049253864 0.01666666667
-1.251658424 2.333 0.003103196428 0.01666666667
1.24771659 2.335 0.003136076452 0.01666666667
-1.227212563 2.252 0.00330391715 0.01666666667
1.231611694 2.25 0.003268365599 0.01666666667
-1.238973635 2.333 0.003208305525 0.01666666667
1.206525662 2.333 0.003467624003 0.01666666667
-1.206567286 2.25 0.003467300475 0.01666666667
1.18431625 2.25 0.003636765464 0.01666666667
-1.19575088 2.25 0.003550557404 0.01666666667
1.169065567 2.25 0.003748775846 0.01666666667
-1.186887602 2.334 0.003617543679 0.01666666667
1.138764912 2.25 0.003960876164 0.01666666667
-1.184877375 2.25 0.003632579033 0.01666666667
1.130588858 2.25 0.004015647262 0.01666666667
-1.172873908 2.25 0.003721127729 0.01666666667
1.109322731 2.25 0.004153044028 0.01666666667
-1.155313554 2.251 0.003846791751 0.01666666667
1.102707963 2.252 0.004194260534 0.01666666667
-1.140913037 2.25 0.003946309665 0.01666666667
1.069817016 2.25 0.004388166268 0.01666666667
-1.13236495 2.167 0.004003840076 0.01666666667
-1.13236495 1.166 0.004003840076 0.01666666667
1.079553723 1.167 0.00433270603 0.01666666667
-1.124354414 2.167 0.004056690825 0.01666666667
1.066594267 2.25 0.004406157517 0.01666666667
-1.103454108 2.25 0.004189647917 0.01666666667
1.058785085 2.25 0.004448992244 0.01666666667
-1.084104556 2.25 0.004306219785 0.01666666667
1.039388479 2.166 0.004550668915 0.01666666667
-1.071131548 2.25 0.004380775402 0.01666666667
1.032544293 2.25 0.004584919219 0.01666666667
-1.049580805 2.167 0.004498085176 0.01666666667
1.019395867 2.169 0.004648301947 0.01666666667
-1.05319116 2.251 0.004479009373 0.01666666667
1.009766366 2.25 0.004692684897 0.01666666667
-1.026499276 2.167 0.004614455995 0.01666666667
1.000949669 2.166 0.004731795648 0.01666666667
-1.018263869 2.25 0.004653609136 0.01666666667
0.995054653 2.25 0.00475712588 0.01666666667
-1.012060661 2.167 0.004682267687 0.01666666667
0.9749220263 2.25 0.004838627514 0.01666666667
-0.9987149093 2.25 0.004741475765 0.01666666667
0.9739651415 2.167 0.004842306941 0.01666666667
-0.9857432683 2.166 0.004795787393 0.01666666667
0.9494833841 2.167 0.004930376901 0.01666666667
-0.9881522483 2.167 0.004785944093 0.01666666667
0.9402067521 2.251 0.00496067151 0.01666666667
-0.9919284659 2.252 0.004770290665 0.01666666667
0.9362092196 2.167 0.004973200359 0.01666666667
-0.9908514647 2.166 0.004774782895 0.01666666667
0.9201122305 2.167 0.005020425583 0.01666666667
-0.9742550889 2.167 0.004841193903 0.01666666667
0.9261940825 2.166 0.005003191701 0.01666666667
-0.9621468895 2.25 0.00488628436 0.01666666667
0.9215293644 2.25 0.005016476193 0.01666666667
-0.9512026905 2.167 0.004924575443 0.01666666667
0.9115314678 2.167 0.005043476676 0.01666666667
-0.9448458659 2.166 0.004945734401 0.01666666667
0.8863133263 2.167 0.005102601292 0.01666666667
-0.931688938 2.167 0.00498698458 0.01666666667
0.9004600544 2.166 0.005071023047 0.01666666667
-0.9034926908 2.168 0.005063724346 0.01666666667
0.8885561984 2.169 0.005097866598 0.01666666667
-0.8902914293 2.167 0.005094133149 0.01666666667
0.8572271337 2.166 0.005154671241 0.01666666667
-0.8906424617 2.167 0.005093370419 0.01666666667
0.8712055531 2.167 0.005131814179 0.01666666667
-0.8824477796 2.166 0.005110520428 0.01666666667
0.863114931 2.167 0.005145533799 0.01666666667
-0.8745515289 2.167 0.005125747306 0.01666666667
0.8432102706 2.166 0.005173546033 0.01666666667
-0.8900021414 2.167 0.005094759831 0.01666666667
0.8068960632 2.167 0.005203508236 0.01666666667
-0.8757777392 2.166 0.005123466471 0.01666666667
0.8241258956 2.167 0.005192706381 0.01666666667
-0.8806384942 2.167 0.005114122099 0.01666666667
0.8044337776 2.168 0.005204547565 0.01666666667
-0.8625668213 2.168 0.005146414565 0.01666666667
0.809694405 2.167 0.005202173859 0.01666666667
-0.8632757023 2.167 0.005145274281 0.01666666667
0.7921121232 2.166 0.005207852021 0.01666666667
-0.8660053103 2.167 0.005140786954 0.01666666667
0.7813439477 2.167 0.005208150349 0.01666666667
-0.8490929548 2.166 0.005166118837 0.01666666667
0.7959165471 2.167 0.005207169163 0.01666666667
-0.8282845323 2.167 0.005189174934 0.01666666667
0.790422317 2.166 0.005208058628 0.01666666667
-0.7918201942 2.083 0.005207891965 0.01666666667
0.7962519562 2.084 0.005207094499 0.01666666667
-0.7819044818 2.167 0.005208194419 0.01666666667
0.7949343311 2.166 0.005207374332 0.01666666667
-0.7995782959 2.168 0.005206227199 0.01666666667
0.7720273007 2.169 0.005206459417 0.01666666667
-0.7896629094 2.167 0.005208132106 0.01666666667
0.7523025563 2.166 0.005196916381 0.01666666667
-0.7708964159 2.167 0.005206131126 0.01666666667
0.7504684664 2.084 0.00519561778 0.01666666667
-0.7667743845 2.083 0.005204709081 0.01666666667
0.7523418729 2.166 0.005196943453 0.01666666667
-0.7686119911 2.167 0.005205386733 0.01666666667
0.7317899182 2.167 0.005178414955 0.01666666667
-0.7661384685 2.166 0.005204458201 0.01666666667
0.7107067297 2.083 0.005150318101 0.01666666667
-0.7684592418 2.084 0.005205333083 0.01666666667
0.7013926738 2.167 0.005134986171 0.01666666667
-0.7801970592 2.166 0.005208039782 0.01666666667
0.7213539781 2.167 0.005165655201 0.01666666667
-0.7553820996 2.169 0.005198939526 0.01666666667
0.68963888 2.085 0.005113095888 0.01666666667
-0.749365796 2.083 0.005194803399 0.01666666667
0.6825129251 2.166 0.005098447952 0.01666666667
-0.7587001515 2.167 0.005200898643 0.01666666667
0.6703461088 2.167 0.005071046418 0.01666666667
-0.7510252992 2.083 0.005196019428 0.01666666667
0.6863909924 2.083 0.005106548237 0.01666666667
-0.722571536 2.167 0.005167259944 0.01666666667
0.6996674218 2.167 0.005131950465 0.01666666667
-0.7022463644 2.166 0.005136465694 0.01666666667
0.7035734995 2.083 0.005138736005 0.01666666667
-0.6836484453 2.084 0.005100851539 0.01666666667
0.6687364699 2.167 0.005067196004 0.01666666667
-0.7146770614 2.166 0.005156310712 0.01666666667
0.6642713185 2.168 0.005056240162 0.01666666667
-0.7143806274 2.085 0.005155874517 0.01666666667
0.6726056293 2.084 0.005076362737 0.01666666667
-0.6803361552 2.167 0.005093766816 0.01666666667
0.6522366922 2.166 0.005024706192 0.01666666667
-0.6752406142 2.083 0.005082431524 0.01666666667
0.6660103962 2.084 0.00506055521 0.01666666667
-0.6632479003 2.167 0.005053672236 0.01666666667
0.6541609718 2.166 0.00502994432 0.01666666667
-0.6634203099 2.083 0.005054106324 0.01666666667
0.6519951891 2.084 0.005024043533 0.01666666667
-0.6739399438 2.167 0.005079453505 0.01666666667
0.6288004025 2.083 0.004954961217 0.01666666667
-0.6706168886 2.083 0.005071688986 0.01666666667
0.6205090322 2.167 0.004927671517 0.01666666667
-0.6718487404 2.169 0.00507459343 0.01666666667
0.6192606744 2.085 0.004923445197 0.01666666667
-0.6513754 2.083 0.005022337534 0.01666666667
0.6176409886 2.166 0.004917916008 0.01666666667
-0.6421497222 2.083 0.004996032512 0.01666666667
0.6157564891 2.084 0.004911417865 0.01666666667
-0.6440051499 2.167 0.005001459794 0.01666666667
0.6104561203 2.166 0.004892767331 0.01666666667
-0.6394279218 2.083 0.004987946556 0.01666666667
0.604655994 2.084 0.004871728344 0.01666666667
-0.6357505286 2.167 0.004976787005 0.01666666667
0.5913810699 2.083 0.00482111332 0.01666666667
-0.6213745585 2.083 0.004930583729 0.01666666667
0.5971756712 2.167 0.004843627223 0.01666666667
-0.6278241976 2.167 0.004951818821 0.01666666667
0.5855980863 2.083 0.00479799899 0.01666666667
-0.6301967916 2.085 0.004959423349 0.01666666667
0.5894529511 2.168 0.004813478229 0.01666666667
-0.6038724913 2.083 0.004868835997 0.01666666667
0.5894410794 2.084 0.004813430997 0.01666666667
-0.6077770875 2.084 0.004883131239 0.01666666667
0.5736284248 2.083 0.004748121336 0.01666666667
-0.6025807024 2.166 0.004864041179 0.01666666667
0.5704761364 2.167 0.004734531878 0.01666666667
-0.5975392911 2.084 0.004845018343 0.01666666667
0.57811394 2.083 0.004767132848 0.01666666667
-0.5951034544 2.166 0.004835650556 0.01666666667
0.5682294144 2.083 0.004724731408 0.01666666667
