X Y X' Y'
6.085 -1.172873908 0.01666666667 0.01104838719
6.168 -0.997837306 0.01666666667 0.01564753922
6.252 -0.7471457196 0.01666666667 0.02072662936
6.335 -0.448932213 0.01666666667 0.02113864694
6.418 -0.1457498847 0.01666666667 0.01840036394
6.502 0.1629139492 0.01666666667 0.01837999594
6.585 0.4589212591 0.01666666667 0.02012959816
6.668 0.7280920137 0.01666666667 0.0183318412
6.752 0.9484585173 0.01666666667 0.01455168052
6.835 1.119117775 0.01666666667 0.01065949533
6.918 1.246531466 0.01666666667 0.00610338811
7.002 1.296645885 0.01666666667 0.00271479266
7.085 1.292090309 0.01666666667 0.003050498049
7.168 1.232629467 0.01666666667 0.006342766916
7.252 1.106046258 0.01666666667 0.01077742627
7.335 0.9323606558 0.01666666667 0.01529832392
7.418 0.6972329538 0.01666666667 0.01920902545
7.502 0.4162590453 0.01666666667 0.02058489585
7.585 0.1078864475 0.01666666667 0.01821999932
7.668 -0.2068222194 0.01666666667 0.0193498898
7.752 -0.509568827 0.01666666667 0.02081410851
7.835 -0.7833891229 0.01666666667 0.01881317544
7.918 -1.00671894 0.01666666667 0.01433921727
8.002 -1.17620207 0.01666666667 0.01027244799
8.085 -1.300976003 0.01666666667 0.005602973093
8.168 -1.339619198 0.01666666667 0.00232322206
8.252 -1.339619198 0.01666666667 0.002859835453
8.335 -1.274569257 0.01666666667 0.006876680024
8.418 -1.135844131 0.01666666667 0.01163866
8.502 -0.9455461584 0.01666666667 0.01610499581
8.585 -0.7002820459 0.01666666667 0.0199665618
8.668 -0.4176304801 0.01666666667 0.02071838025
8.752 -0.1081912937 0.01666666667 0.01803351882
8.835 0.2081909205 0.01666666667 0.01901389931
8.918 0.4898619114 0.01666666667 0.01948387229
9.002 0.7564022889 0.01666666667 0.01819043246
9.085 0.9717977693 0.01666666667 0.01390157956
9.168 1.130588858 0.01666666667 0.00957479462
9.252 1.240754956 0.01666666667 0.005446620791
9.335 1.282516867 0.01666666667 0.002839294764
9.418 1.271996928 0.01666666667 0.003451299321
9.502 1.204723918 0.01666666667 0.007063712356
9.585 1.068363643 0.01666666667 0.01188528662
9.668 0.8800417082 0.01666666667 0.01574301676
9.752 0.644765265 0.01666666667 0.01978181901
9.835 0.3519577849 0.01666666667 0.01973118931
9.918 0.05973175611 0.01666666667 0.0172560475
10.002 -0.2621682247 0.01666666667 0.01991779175
10.085 -0.5529113184 0.01666666667 0.02010309243
10.168 -0.8142938395 0.01666666667 0.01786136653
10.252 -1.027071239 0.01666666667 0.01327723888
10.335 -1.178736343 0.01666666667 0.00917131223
10.418 -1.286031101 0.01666666667 0.005063352457
10.502 -1.322072258 0.01666666667 0.002485347731
10.585 -1.303516584 0.01666666667 0.003879282081
10.668 -1.224040661 0.01666666667 0.007786962334
10.752 -1.075778318 0.01666666667 0.01274920275
10.835 -0.8712072411 0.01666666667 0.01680212074
10.918 -0.6306394102 0.01666666667 0.01936421088
11.002 -0.346832781 0.01666666667 0.01994407435
11.085 -0.0429288424 0.01666666667 0.0168108064
11.168 0.2616673222 0.01666666667 0.01946162754
11.252 0.5554770425 0.01666666667 0.01963302218
11.335 0.8003433967 0.01666666667 0.01648560165
11.418 0.9920056472 0.01666666667 0.01320860447
11.502 1.158035612 0.01666666667 0.009063604091
11.585 1.250016279 0.01666666667 0.004804974482
11.668 1.284588595 0.01666666667 0.00282117859
11.752 1.253480091 0.01666666667 0.004572751111
11.835 1.166140143 0.01666666667 0.008117916242
11.918 1.023197713 0.01666666667 0.01290680627
12.002 0.8132697462 0.01666666667 0.01739356061
12.085 0.5605153754 0.01666666667 0.01988230229
12.168 0.2723009361 0.01666666667 0.01952314743
12.252 -0.03940958991 0.01666666667 0.01692475031
12.335 -0.3433801204 0.01666666667 0.01949573472
12.418 -0.6136324382 0.01666666667 0.01846924524
12.502 -0.8433206162 0.01666666667 0.01677694072
12.585 -1.057728751 0.01666666667 0.01316702307
12.668 -1.204464453 0.01666666667 0.007462919344
12.752 -1.27486536 0.01666666667 0.003963907819
12.835 -1.301578319 0.01666666667 0.002670813428
12.918 -1.255147336 0.01666666667 0.005002326733
13.002 -1.165770831 0.01666666667 0.009069758637
13.085 -0.9969454391 0.01666666667 0.0140693259
13.168 -0.7859666483 0.01666666667 0.01782855384
13.252 -0.5223121009 0.01666666667 0.01914330982
13.335 -0.2550741587 0.01666666667 0.01929645083
13.418 0.07095421762 0.01666666667 0.01728300048
13.502 0.3570148429 0.01666666667 0.01916326888
13.585 0.6323769678 0.01666666667 0.01877554041
13.668 0.862320514 0.01666666667 0.01591029181
13.752 1.0556149 0.01666666667 0.01157932587
13.835 1.18094716 0.01666666667 0.006994710836
13.918 1.254615018 0.01666666667 0.003679296934
14.002 1.265021166 0.01666666667 0.002990310793
14.085 1.224769013 0.01666666667 0.005681182541
14.168 1.106055205 0.01666666667 0.009757951452
14.252 0.9526947425 0.01666666667 0.01430073548
14.335 0.7201965893 0.01666666667 0.01898822752
14.418 0.4507555318 0.01666666667 0.01954102438
14.502 0.1665249575 0.01666666667 0.01806409956
14.585 -0.1421288901 0.01666666667 0.0181533194
14.668 -0.4373298858 0.01666666667 0.01991220695
14.752 -0.7082392758 0.01666666667 0.01802573093
14.835 -0.9179366266 0.01666666667 0.01463099688
14.918 -1.098545454 0.01666666667 0.01061618929
15.002 -1.213413984 0.01666666667 0.006252813914
15.085 -1.279433716 0.01666666667 0.002901213959
15.168 -1.270274661 0.01666666667 0.003557889252
15.252 -1.198430151 0.01666666667 0.006244404482
15.335 -1.090375462 0.01666666667 0.01035697189
15.418 -0.9128183247 0.01666666667 0.01482278018
15.502 -0.6922941606 0.01666666667 0.01859291114
15.585 -0.4176304801 0.01666666667 0.0197973048
15.668 -0.1276082475 0.01666666667 0.01771791764
15.752 0.1822474913 0.01666666667 0.01834975615
15.835 0.4638199418 0.01666666667 0.01921527499
15.918 0.7232601225 0.01666666667 0.01778932849
16.002 0.9351507655 0.01666666667 0.01428766129
16.085 1.110918603 0.01666666667 0.009957733593
16.168 1.209910146 0.01666666667 0.005400471485
16.252 1.25807599 0.01666666667 0.003049253864
16.335 1.252262745 0.01666666667 0.003956300159
16.418 1.162808896 0.01666666667 0.00823957072
16.502 1.019395867 0.01666666667 0.01162064643
16.585 0.8489658628 0.01666666667 0.01570123979
16.668 0.601048796 0.01666666667 0.01935435883
16.752 0.3245245228 0.01666666667 0.01910847362
16.835 0.03043403102 0.01666666667 0.01671539878
16.918 -0.2863748557 0.01666666667 0.01915390564
17.002 -0.5505224178 0.01666666667 0.01841177499
17.085 -0.7911320194 0.01666666667 0.01655648119
17.168 -0.9888272842 0.01666666667 0.01294690348
17.252 -1.140913037 0.01666666667 0.008225537308
17.335 -1.222494717 0.01666666667 0.004512132967
17.418 -1.251658424 0.01666666667 0.003103196428
17.502 -1.230683835 0.01666666667 0.004528434191
17.585 -1.137858484 0.01666666667 0.008977789839
17.668 -0.9776311547 0.01666666667 0.01322062497
17.752 -0.7859608354 0.01666666667 0.01589844841
17.835 -0.547392207 0.01666666667 0.01864787645
17.918 -0.2818133191 0.01666666667 0.01846936892
18.002 0.01576239255 0.01666666667 0.01598997973
18.085 0.3129740625 0.01666666667 0.01931214682
18.168 0.5929740703 0.01666666667 0.01860001731
18.253 0.8209067743 0.01666666667 0.01559406077
18.337 1.012043803 0.01666666667 0.01209442705
18.42 1.149579878 0.01666666667 0.007697321407
18.503 1.229402331 0.01666666667 0.004131283496
18.587 1.24771659 0.01666666667 0.003136076452
18.67 1.205232492 0.01666666667 0.005645336419
18.753 1.093161511 0.01666666667 0.01010198066
18.837 0.9221464403 0.01666666667 0.01350711897
18.92 0.7327034641 0.01666666667 0.01799918284
19.003 0.449051047 0.01666666667 0.01897472906
19.087 0.193779167 0.01666666667 0.01772123692
19.17 -0.1207693826 0.01666666667 0.01804351339
19.253 -0.4172505116 0.01666666667 0.0188597521
19.337 -0.6600533416 0.01666666667 0.01762523866
19.42 -0.8871311573 0.01666666667 0.01505126402
19.503 -1.060914378 0.01666666667 0.01009527732
19.587 -1.166255074 0.01666666667 0.006012785386
19.67 -1.227212563 0.01666666667 0.00330391715
19.753 -1.222494717 0.01666666667 0.003341760095
19.837 -1.167704993 0.01666666667 0.003758600808
19.92 -1.167704993 0.01666666667 0.01015671066
20.003 -0.881479335 0.01666666667 0.01895887684
20.087 -0.6562122168 0.01666666667 0.01817482248
20.17 -0.3925305596 0.01666666667 0.01941411623
20.253 -0.09913826848 0.01666666667 0.01726750655
20.337 0.200995623 0.01666666667 0.0177996273
20.42 0.4720009234 0.01666666667 0.01870290728
20.503 0.7229396457 0.01666666667 0.0171527028
20.587 0.9301819387 0.01666666667 0.01366876653
20.67 1.088140819 0.01666666667 0.009276254397
20.753 1.185684558 0.01666666667 0.00536707676
20.837 1.231611694 0.01666666667 0.003268365599
20.92 1.201846977 0.01666666667 0.004233008794
21.003 1.133472204 0.01666666667 0.007758086508
21.087 0.9829311706 0.01666666667 0.0123874063
21.17 0.797803634 0.01666666667 0.01633852691
21.253 0.5535557373 0.01666666667 0.01877112353
21.337 0.2843307936 0.01666666667 0.01765786087
21.42 0.01209317534 0.01666666667 0.01594476665
21.503 -0.3072687507 0.01666666667 0.01929390081
21.587 -0.5637362893 0.01666666667 0.01743297076
21.67 -0.7833891229 0.01666666667 0.01622941296
21.753 -0.9917663813 0.01666666667 0.01249476319
21.837 -1.126515344 0.01666666667 0.007739301547
21.92 -1.205261091 0.01666666667 0.004591949547
22.003 -1.238973635 0.01666666667 0.003208305525
22.087 -1.182120518 0.01666666667 0.005812374619
22.17 -1.078987477 0.01666666667 0.008993865114
22.253 -0.935409492 0.01666666667 0.01269068524
22.337 -0.7368077099 0.01666666667 0.01702829915
22.42 -0.4832043447 0.01666666667 0.01894035429
22.503 -0.2144895422 0.01666666667 0.01781013368
22.587 0.08925302969 0.01666666667 0.01663482356
22.67 0.3630478786 0.01666666667 0.01842966943
22.753 0.6213731343 0.01666666667 0.01805725524
22.837 0.8486422224 0.01666666667 0.01436425076
22.92 1.005930099 0.01666666667 0.01070318577
23.003 1.138764912 0.01666666667 0.006401122487
23.087 1.18369343 0.01666666667 0.00364140681
23.17 1.206525662 0.01666666667 0.003467624003
23.253 1.13368609 0.01666666667 0.006268102434
23.337 1.030667779 0.01666666667 0.01053487025
23.42 0.8472010689 0.01666666667 0.01452148541
23.503 0.6455235195 0.01666666667 0.0176428752
23.587 0.3760474976 0.01666666667 0.01926009523
23.67 0.08285142678 0.01666666667 0.01647018654
23.753 -0.198156409 0.01666666667 0.01797119245
23.837 -0.4864459302 0.01666666667 0.01904425971
23.92 -0.7387887278 0.01666666667 0.009550168607
24.003 -0.736042109 0.01666666667 0.01288171082
24.087 -1.077259767 0.01666666667 0.01594441085
24.17 -1.182120518 0.01666666667 0.005057319147
24.253 -1.206567286 0.01666666667 0.003467300475
24.337 -1.190280876 0.01666666667 0.003812844458
24.42 -1.126200974 0.01666666667 0.007295959929
24.503 -0.9857820354 0.01666666667 0.01244071553
24.587 -0.7911025544 0.01666666667 0.01578840185
24.67 -0.5637362893 0.01666666667 0.01840088791
24.753 -0.2934254183 0.01666666667 0.01839007727
24.837 -0.006278861806 0.01666666667 0.01267491156
24.92 0.2828717764 0.01666666667 0.01836486036
25.003 0.552365889 0.01666666667 0.01828206805
25.087 0.7823315849 0.01666666667 0.01536765778
25.17 0.9607326776 0.01666666667 0.01161564509
25.253 1.093047823 0.01666666667 0.007414064246
25.337 1.166140143 0.01666666667 0.004128371015
25.42 1.18431625 0.01666666667 0.003636765464
25.503 1.135219464 0.01666666667 0.005422077656
25.587 1.041996363 0.01666666667 0.008997576845
25.67 0.8913392129 0.01666666667 0.01359963634
25.753 0.6807885526 0.01666666667 0.01710034193
25.837 0.4341898952 0.01666666667 0.0179957001
25.92 0.1731042261 0.01666666667 0.01728926479
26.003 -0.1307657998 0.01666666667 0.01693754351
26.087 -0.3979022094 0.01666666667 0.01838635886
26.17 -0.6607041796 0.01666666667 0.01772416255
26.253 -0.8692849261 0.01666666667 0.01387230408
26.337 -1.029553723 0.01666666667 0.009928053038
26.42 -1.141471711 0.01666666667 0.006072776999
26.503 -1.19575088 0.01666666667 0.003550557404
26.587 -1.186161319 0.01666666667 0.003705978758
26.67 -1.119873257 0.01666666667 0.006342522807
26.753 -1.009324813 0.01666666667 0.0108495673
26.837 -0.8252006343 0.01666666667 0.0153546659
26.92 -0.6015133043 0.01666666667 0.01827218593
27.003 -0.334179642 0.01666666667 0.01804694655
27.087 -0.06853724851 0.01666666667 0.01551972308
27.17 0.2205454203 0.01666666667 0.01722991981
27.253 0.4687374941 0.01666666667 0.01789268394
27.337 0.7229396457 0.01666666667 0.01665797558
27.42 0.9154722609 0.01666666667 0.01259641237
27.503 1.055192608 0.01666666667 0.008366036962
27.587 1.145427928 0.01666666667 0.004736848211
27.67 1.169065567 0.01666666667 0.003748775846
27.753 1.137228394 0.01666666667 0.004640455899
27.837 1.060183035 0.01666666667 0.008342754691
27.92 0.9074013206 0.01666666667 0.01285196744
28.003 0.7198577727 0.01666666667 0.016374043
28.087 0.473587956 0.01666666667 0.01780210938
28.17 0.2161506359 0.01666666667 0.01718262923
28.253 -0.06536202573 0.01666666667 0.01602099052
28.337 -0.3515378687 0.01666666667 0.01783524142
28.42 -0.5932963655 0.01666666667 0.01803201479
28.503 -0.8326646558 0.01666666667 0.01591725842
28.587 -1.017076097 0.01666666667 0.0104324384
28.67 -1.11817406 0.01666666667 0.006141410286
28.753 -1.185514099 0.01666666667 0.003627823042
28.837 -1.186887602 0.01666666667 0.003617543679
28.92 -1.134314877 0.01666666667 0.005968133371
29.003 -1.022601306 0.01666666667 0.01043275506
29.087 -0.8533640566 0.01666666667 0.01491520631
29.17 -0.6247237897 0.01666666667 0.01763594485
29.253 -0.3795186486 0.01666666667 0.01788151347
29.337 -0.1061167054 0.01666666667 0.01662806947
29.42 0.1894692021 0.01666666667 0.0171339304
29.503 0.4441604956 0.01666666667 0.01717269872
29.587 0.6739095373 0.01666666667 0.01606325209
29.67 0.8753894201 0.01666666667 0.0129535545
29.753 1.013956473 0.01666666667 0.008242513885
29.837 1.101176046 0.01666666667 0.00510423765
29.92 1.138764912 0.01666666667 0.003960876164
30.003 1.119020802 0.01666666667 0.004431479587
30.087 1.038833946 0.01666666667 0.0076449826
30.17 0.9119034317 0.01666666667 0.01199161362
30.253 0.7201965893 0.01666666667 0.0156143064
30.337 0.4965285614 0.01666666667 0.01777074053
30.42 0.2241424977 0.01666666667 0.01721391615
30.503 -0.03926510823 0.01666666667 0.01491773447
30.587 -0.3190072947 0.01666666667 0.01783454035
30.67 -0.5738780804 0.01666666667 0.01787429817
30.753 -0.801544959 0.01666666667 0.01516164296
30.837 -0.9756573596 0.01666666667 0.01115361124
30.92 -1.101848481 0.01666666667 0.007314341951
31.003 -1.178156192 0.01666666667 0.00389431399
31.087 -1.184877375 0.01666666667 0.003632579033
31.17 -1.134314877 0.01666666667 0.005847415656
31.253 -1.026416516 0.01666666667 0.008392841612
31.337 -0.9086688571 0.01666666667 0.01395420761
31.42 -0.6495711752 0.01666666667 0.01928149062
31.503 -0.3956337773 0.01666666667 0.01802024735
31.587 -0.126681645 0.01666666667 0.01611053666
31.67 0.1489725802 0.01666666667 0.01636789075
31.753 0.4095333185 0.01666666667 0.01736995803
31.837 0.6484779576 0.01666666667 0.01591513259
31.92 0.8311782945 0.01666666667 0.0129251828
32.003 0.9930655409 0.01666666667 0.009250980421
32.087 1.080002875 0.01666666667 0.005400854086
32.17 1.130588858 0.01666666667 0.004015647262
32.253 1.104423185 0.01666666667 0.00418364322
32.337 1.104423185 0.01666666667 0.007239823102
32.42 0.9022370675 0.01666666667 0.01438974498
32.503 0.725360579 0.01666666667 0.01540182988
32.587 0.4930674455 0.01666666667 0.01769744769
32.67 0.2277336853 0.01666666667 0.01667167068
32.753 -0.02478242911 0.01666666667 0.01441771278
32.837 -0.2951132975 0.01666666667 0.01690825353
32.92 -0.547392207 0.01666666667 0.0175243974
33.003 -0.7677527278 0.01666666667 0.01531963622
33.087 -0.9514487389 0.01666666667 0.01211828329
33.17 -1.095296626 0.01666666667 0.007868138042
33.253 -1.166245476 0.01666666667 0.003801632804
33.337 -1.172873908 0.01666666667 0.003721127729
33.42 -1.114887792 0.01666666667 0.005703798291
33.503 -1.023969913 0.01666666667 0.009258845654
33.587 -0.8609169628 0.01666666667 0.01379401517
33.67 -0.6603932772 0.01666666667 0.01617515713
33.753 -0.423984398 0.01666666667 0.0183890892
33.837 -0.1446950232 0.01666666667 0.01731621171
33.92 0.1581446509 0.01666666667 0.01700205862
34.003 0.4118564196 0.01666666667 0.01669242216
34.087 0.6388920818 0.01666666667 0.01585074894
34.17 0.8341201222 0.01666666667 0.01233191709
34.253 0.9646397448 0.01666666667 0.008534781128
34.337 1.063382938 0.01666666667 0.005602538461
34.42 1.109322731 0.01666666667 0.004153044028
34.503 1.097787635 0.01666666667 0.004334801968
34.587 1.016737721 0.01666666667 0.007560427548
34.67 0.8924465671 0.01666666667 0.01127422939
34.753 0.7198577727 0.01666666667 0.01479353563
34.838 0.4965285614 0.01666666667 0.01697928092
34.922 0.2411613093 0.01666666667 0.01674996152
35.005 -0.0244214251 0.01666666667 0.01419313175
35.088 -0.2818133191 0.01666666667 0.01741276049
35.172 -0.5498169553 0.01666666667 0.01806209863
35.255 -0.7782738196 0.01666666667 0.01457500817
35.338 -0.9361806708 0.01666666667 0.01130749487
35.422 -1.08048742 0.01666666667 0.00768596079
35.505 -1.147551359 0.01666666667 0.003900835827
35.588 -1.155313554 0.01666666667 0.003846791751
35.672 -1.116415933 0.01666666667 0.005726444052
35.755 -1.001995116 0.01666666667 0.01039548078
35.838 -0.8378440028 0.01666666667 0.01367483443
35.922 -0.6423189194 0.01666666667 0.01633260373
36.005 -0.3905238088 0.01666666667 0.01793532188
36.088 -0.1380004303 0.01666666667 0.01604407651
36.172 0.152055523 0.01666666667 0.01652192916
36.255 0.4066248733 0.01666666667 0.01687857022
36.338 0.6359361207 0.01666666667 0.01544083941
36.422 0.8185936027 0.01666666667 0.01247313742
36.505 0.9686033727 0.01666666667 0.008641997605
36.588 1.048356391 0.01666666667 0.005353376345
36.672 1.102707963 0.01666666667 0.004194260534
36.755 1.087826236 0.01666666667 0.004557037813
36.838 1.00230193 0.01666666667 0.007965075175
36.922 0.8711292763 0.01666666667 0.01164940259
37.005 0.6934865236 0.01666666667 0.01468599817
37.088 0.4804542764 0.01666666667 0.01684435072
37.172 0.2296434386 0.01666666667 0.01613020637
37.255 -0.0320521221 0.01666666667 0.01467271126
37.338 -0.3026318664 0.01666666667 0.01797476127
37.422 -0.5699117478 0.01666666667 0.01643179992
37.505 -0.7546661355 0.01666666667 0.0145267279
37.588 -0.9493294978 0.01666666667 0.01075510609
37.672 -1.044593672 0.01666666667 0.006430094979
37.755 -1.124634628 0.01666666667 0.004368857968
37.838 -1.140913037 0.01666666667 0.003946309665
37.922 -1.095296626 0.01666666667 0.005814655701
38.005 -0.9867609726 0.01666666667 0.009972662926
38.088 -0.8268380269 0.01666666667 0.01412954862
38.172 -0.6094256653 0.01666666667 0.01705942652
38.255 -0.3686778729 0.01666666667 0.01691611242
38.338 -0.114715221 0.01666666667 0.01570332911
38.422 0.1551127922 0.01666666667 0.01569865063
38.505 0.4124812679 0.01666666667 0.01726849848
38.588 0.6396467438 0.01666666667 0.01513863852
38.672 0.8210902302 0.01666666667 0.01254695503
38.755 0.9737304128 0.01666666667 0.008967182689
38.838 1.059795515 0.01666666667 0.004473123113
38.922 1.069817016 0.01666666667 0.004388166268
39.005 1.059795515 0.01666666667 0.004443510763
39.088 0.9778511178 0.01666666667 0.00753171593
39.172 0.8555089665 0.01666666667 0.01216057455
39.255 0.6572624 0.01666666667 0.01532639391
39.338 0.4474632322 0.01666666667 0.01675372684
39.422 0.1822474913 0.01666666667 0.01601115251
39.505 -0.06853724851 0.01666666667 0.01498260219
39.588 -0.3443570786 0.01666666667 0.01800720105
39.672 -0.6002218491 0.01666666667 0.01704266039
39.755 -0.8037124771 0.01666666667 0.01345061414
39.838 -0.9577316815 0.01666666667 0.009761056642
39.922 -1.064804828 0.01666666667 0.006377553161
40.005 -1.13236495 0.01666666667 0.004003840076
40.088 -1.13236495 0.01666666667 0.004003840076
40.172 -1.074575236 0.01666666667 0.0060350395
40.255 -0.9686951265 0.01666666667 0.01030802362
40.338 -0.7989143204 0.01666666667 0.01443162141
40.422 -0.5901563693 0.01666666667 0.01667653106
40.505 -0.338896202 0.01666666667 0.01839457643
40.588 -0.05778286552 0.01666666667 0.01527350721
40.672 0.2066840085 0.01666666667 0.01548639621
40.755 0.4361967222 0.01666666667 0.01595800493
40.838 0.6595135172 0.01666666667 0.01500237636
40.922 0.8343736232 0.01666666667 0.01163295079
41.005 0.9676573638 0.01666666667 0.007990877391
41.088 1.048356391 0.01666666667 0.004855156162
41.172 1.079553723 0.01666666667 0.00433270603
41.255 1.031931131 0.01666666667 0.005150952733
41.338 0.9565391974 0.01666666667 0.008234639984
41.422 0.810758157 0.01666666667 0.01224757113
41.505 0.6315878991 0.01666666667 0.01500339181
41.588 0.4095333185 0.01666666667 0.01645092721
41.672 0.1629139492 0.01666666667 0.01593805646
41.755 -0.11754304 0.01666666667 0.01604074008
41.838 -0.3734093074 0.01666666667 0.01729162916
41.922 -0.6225882031 0.01666666667 0.01648447553
42.005 -0.81678675 0.01666666667 0.01322297134
42.088 -0.9707389494 0.01666666667 0.009522627907
42.172 -1.074311413 0.01666666667 0.005830174248
42.255 -1.124354414 0.01666666667 0.004056690825
42.338 -1.100258446 0.01666666667 0.00420933756
42.422 -1.043276101 0.01666666667 0.006926875953
42.505 -0.9130778674 0.01666666667 0.01144927577
42.588 -0.7340921244 0.01666666667 0.01513781892
42.672 -0.515963491 0.01666666667 0.01630648409
42.755 -0.2843089286 0.01666666667 0.01677303289
42.838 -0.009853191865 0.01666666667 0.01410750234
42.922 0.2455985789 0.01666666667 0.01576953792
43.005 0.4786172869 0.01666666667 0.01632056846
43.088 0.6967770802 0.01666666667 0.01429896494
43.172 0.8599418472 0.01666666667 0.01066592434
43.255 0.979892751 0.01666666667 0.007360468274
43.338 1.056994563 0.01666666667 0.004458661
43.422 1.066594267 0.01666666667 0.004406157517
43.505 1.023733169 0.01666666667 0.005555908896
43.588 0.9257859843 0.01666666667 0.009337393647
43.672 0.7745114309 0.01666666667 0.01310891477
43.755 0.5787726322 0.01666666667 0.0156750384
43.838 0.350125137 0.01666666667 0.01647244061
43.922 0.09655649561 0.01666666667 0.01475141648
44.005 -0.1625572567 0.01666666667 0.01582672065
44.088 -0.4157585656 0.01666666667 0.01719599414
44.172 -0.6571236054 0.01666666667 0.01621428548
44.255 -0.845452128 0.01666666667 0.01250359924
44.338 -0.9877889267 0.01666666667 0.008239441493
44.422 -1.069084529 0.01666666667 0.004927567909
44.505 -1.103454108 0.01666666667 0.004189647917
44.588 -1.087140721 0.01666666667 0.004467606187
44.672 -1.005905196 0.01666666667 0.007860100909
44.755 -0.8735499769 0.01666666667 0.01183299239
44.838 -0.6922941606 0.01666666667 0.01523476891
44.922 -0.4700744348 0.01666666667 0.01670787204
45.005 -0.2220183119 0.01666666667 0.01670883075
45.088 0.04839974328 0.01666666667 0.0143088684
45.172 0.2979349263 0.01666666667 0.01620214439
45.255 0.5335945757 0.01666666667 0.01583304093
45.338 0.7332474294 0.01666666667 0.01360778045
45.422 0.8936352034 0.01666666667 0.009952021157
45.505 0.9970316485 0.01666666667 0.00591271909
45.588 1.050651923 0.01666666667 0.004492450201
45.672 1.058785085 0.01666666667 0.004448992244
45.755 0.9930655409 0.01666666667 0.006695034601
45.838 0.8800417082 0.01666666667 0.01018757765
45.922 0.7198577727 0.01666666667 0.0137960498
46.005 0.5200952457 0.01666666667 0.01552248302
46.088 0.286381129 0.01666666667 0.01643857821
46.172 0.02657215982 0.01666666667 0.01453695519
46.255 -0.248801736 0.01666666667 0.01628510665
46.338 -0.476581583 0.01666666667 0.0159218813
46.422 -0.6891197225 0.01666666667 0.01453336744
